username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,
mystic_saahil,2016-10-22 17:12,0,0,@sshailesh123 y Eva chaddi bhakt says I m not follower f BJP . Do u guys feel shame now? My history is better dn feku atleast. Kch b bolega,,@sshailesh123,,7.89794132919058E+017,https://twitter.com/mystic_saahil/status/789794132919058432,
sachin453030,2016-10-22 16:41,0,0,#Amit shah I m hardcore follower of Modi G but I don't understand why this scrap of Congress is being included in to BJP repeatedly,,,#Amit,7.89786307811746E+017,https://twitter.com/sachin453030/status/789786307811745792,
wasima4u,2016-10-22 02:43,0,0,"#follow and #retweet One More Rhino Killed In Kazhiranga, BJP Under Pressure To Stop Poaching: ... http:// bit.ly/2eu5rVg #follower #rt",,,#follow #retweet #follower #rt,7.89575287398732E+017,https://twitter.com/wasima4u/status/789575287398731776,
Sapna4lovely,2016-10-22 02:43,0,0,"#follow and #retweet One More Rhino Killed In Kazhiranga, BJP Under Pressure To Stop Poaching: ... http:// bit.ly/2eu5rVg #follower #rt",,,#follow #retweet #follower #rt,7.89575260676862E+017,https://twitter.com/Sapna4lovely/status/789575260676861952,
dhaara91,2016-10-22 02:43,0,0,"#follow and #retweet One More Rhino Killed In Kazhiranga, BJP Under Pressure To Stop Poaching: ... http:// bit.ly/2eu5rVg #follower #rt",,,#follow #retweet #follower #rt,7.89575257443009E+017,https://twitter.com/dhaara91/status/789575257443008512,
jyotsanaba,2016-10-22 02:43,0,0,"#follow and #retweet One More Rhino Killed In Kazhiranga, BJP Under Pressure To Stop Poaching: ... http:// bit.ly/2eu5rVg #follower #rt",,,#follow #retweet #follower #rt,7.89575249213792E+017,https://twitter.com/jyotsanaba/status/789575249213792256,
wasima4u,2016-10-22 02:06,0,0,#follow and #retweet Army To Build New Broad-Gauge Line From Pathankot To Leh: BJP Leader: Form... http:// bit.ly/2eBZAgm #follower #rt,,,#follow #retweet #follower #rt,7.8956614364824E+017,https://twitter.com/wasima4u/status/789566143648239616,
Sapna4lovely,2016-10-22 02:06,0,0,#follow and #retweet Army To Build New Broad-Gauge Line From Pathankot To Leh: BJP Leader: Form... http:// bit.ly/2eBZAgm #follower #rt,,,#follow #retweet #follower #rt,7.89566133867205E+017,https://twitter.com/Sapna4lovely/status/789566133867204608,
dhaara91,2016-10-22 02:06,0,0,#follow and #retweet Army To Build New Broad-Gauge Line From Pathankot To Leh: BJP Leader: Form... http:// bit.ly/2eBZAgm #follower #rt,,,#follow #retweet #follower #rt,7.89566132856291E+017,https://twitter.com/dhaara91/status/789566132856291328,
jyotsanaba,2016-10-22 02:06,0,0,#follow and #retweet Army To Build New Broad-Gauge Line From Pathankot To Leh: BJP Leader: Form... http:// bit.ly/2eBZAgm #follower #rt,,,#follow #retweet #follower #rt,7.89566130310423E+017,https://twitter.com/jyotsanaba/status/789566130310422528,
avixanu,2016-10-21 19:15,0,0,"@Nisha__Hindu nisha ji aap abusive language bhaut use karti hai.. Plz itna b na karo.. I m hindu, bjp follower , sangh activitist.",,@Nisha__Hindu,,7.8946256248404E+017,https://twitter.com/avixanu/status/789462562484039680,
Yamininisha30,2016-10-21 14:18,0,0,@lvu04 @sharwanmatwa111 I dont know politics but as a bjp follower i m against Rita Bahuguna joshi,,@lvu04 @sharwanmatwa111,,7.89387820125139E+017,https://twitter.com/Yamininisha30/status/789387820125138944,
e71294a07fab4a7,2016-10-21 07:02,0,0,@myvotetoday Vo BjP mai kbhi ni jaane vala . Samjha beta so better hai apna image sahi rakh varna follower km ho jayega,,@myvotetoday,,7.89278066258215E+017,https://twitter.com/e71294a07fab4a7/status/789278066258214912,
wasima4u,2016-10-21 05:54,0,0,#follow and #retweet BJP To Move Election Commission Against Akhilesh's Photo On Ration Cards: ... http:// bit.ly/2ebvX7s #follower #rt,,,#follow #retweet #follower #rt,7.89261047827796E+017,https://twitter.com/wasima4u/status/789261047827795968,
Sapna4lovely,2016-10-21 05:54,0,0,#follow and #retweet BJP To Move Election Commission Against Akhilesh's Photo On Ration Cards: ... http:// bit.ly/2ebvX7s #follower #rt,,,#follow #retweet #follower #rt,7.89261031671333E+017,https://twitter.com/Sapna4lovely/status/789261031671332864,
dhaara91,2016-10-21 05:54,0,0,#follow and #retweet BJP To Move Election Commission Against Akhilesh's Photo On Ration Cards: ... http:// bit.ly/2ebvX7s #follower #rt,,,#follow #retweet #follower #rt,7.89261030215946E+017,https://twitter.com/dhaara91/status/789261030215946241,
jyotsanaba,2016-10-21 05:54,0,0,#follow and #retweet BJP To Move Election Commission Against Akhilesh's Photo On Ration Cards: ... http:// bit.ly/2ebvX7s #follower #rt,,,#follow #retweet #follower #rt,7.89261025962963E+017,https://twitter.com/jyotsanaba/status/789261025962962944,
rawat00001,2016-10-21 01:57,1,1,@hindustanse @BJP4India I'm a BJP follower there are millions like me hurt when BJP feel proud inducing corrupt congressis.,,@hindustanse @BJP4India,,7.89201469136179E+017,https://twitter.com/rawat00001/status/789201469136179200,
Yamininisha30,2016-10-20 23:00,0,0,@i_me_my5elf @narendramodi @AmitShah q Mpdi ji is follower of Kabir who said Nindak niyare rakhiye so welcomed Mrs Joshi in BJP,,@i_me_my5elf @narendramodi @AmitShah,,7.89156921395679E+017,https://twitter.com/Yamininisha30/status/789156921395679233,
naina4u20151,2016-10-20 19:34,0,0,"#positivity Varun Gandhi 'honey-trapped': BJP government complicit in dirty arms deal, says Pra... http:// bit.ly/2ebkjvt #follower #rt",,,#positivity #follower #rt,7.89105076740632E+017,https://twitter.com/naina4u20151/status/789105076740632577,
jyotsanaba,2016-10-20 19:34,0,0,"#follow and #retweet Varun Gandhi 'honey-trapped': BJP government complicit in dirty arms deal,... http:// bit.ly/2ebkjvt #follower #rt",,,#follow #retweet #follower #rt,7.89105071329976E+017,https://twitter.com/jyotsanaba/status/789105071329976322,
iii_wizard,2016-10-20 18:58,0,0,@digi_catalyst @malikliaquat @nytimes @narendramodi that's the litmus test of educated BJP follower -great to c India go down the shit hole,,@digi_catalyst @malikliaquat @nytimes @narendramodi,,7.89095922319909E+017,https://twitter.com/iii_wizard/status/789095922319908864,
naina4u20151,2016-10-20 17:05,0,0,"#positivity Varun Gandhi honey-trapped by arms dealer, claims US whistleblower; BJP MP rejects ... http:// bit.ly/2ewzjjn #follower #rt",,,#positivity #follower #rt,7.89067500038201E+017,https://twitter.com/naina4u20151/status/789067500038201345,
jyotsanaba,2016-10-20 17:05,0,0,"#follow and #retweet Varun Gandhi honey-trapped by arms dealer, claims US whistleblower; BJP MP... http:// bit.ly/2ewzjjn #follower #rt",,,#follow #retweet #follower #rt,7.8906749328957E+017,https://twitter.com/jyotsanaba/status/789067493289570304,
nishant_kj,2016-10-20 12:51,0,0,@ashwinmushran I bet this guy is Modi bhkat RSS bJP follower,,@ashwinmushran,,7.89003652405035E+017,https://twitter.com/nishant_kj/status/789003652405035008,
sabina4loveu,2016-10-20 03:32,0,0,#follow and #retweet Will BJP 's reliance on Modi backfire in UP elections?: Prime Minister Nare... http:// bit.ly/2e7Cpym #follower #rt,,,#follow #retweet #follower #rt,7.8886300915415E+017,https://twitter.com/sabina4loveu/status/788863009154150402,
wasima4u,2016-10-20 03:32,0,0,#follow and #retweet Will BJP 's reliance on Modi backfire in UP elections?: Prime Minister Nare... http:// bit.ly/2e7Cpym #follower #rt,,,#follow #retweet #follower #rt,7.888630034415E+017,https://twitter.com/wasima4u/status/788863003441500161,
Sapna4lovely,2016-10-20 03:32,0,0,#follow and #retweet Will BJP 's reliance on Modi backfire in UP elections?: Prime Minister Nare... http:// bit.ly/2e7Cpym #follower #rt,,,#follow #retweet #follower #rt,7.88862996512592E+017,https://twitter.com/Sapna4lovely/status/788862996512591872,
dhaara91,2016-10-20 03:32,0,0,#follow and #retweet Will BJP 's reliance on Modi backfire in UP elections?: Prime Minister Nare... http:// bit.ly/2e7Cpym #follower #rt,,,#follow #retweet #follower #rt,7.88862994985779E+017,https://twitter.com/dhaara91/status/788862994985779200,
sharddhasharma3,2016-10-20 03:32,0,0,#follow and #retweet Will BJP 's reliance on Modi backfire in UP elections?: Prime Minister Nare... http:// bit.ly/2e7Cpym #follower #rt,,,#follow #retweet #follower #rt,7.88862989457777E+017,https://twitter.com/sharddhasharma3/status/788862989457776640,
yamuna4u,2016-10-20 03:32,0,0,#follow and #retweet Will BJP 's reliance on Modi backfire in UP elections?: Prime Minister Nare... http:// bit.ly/2e7Cpym #follower #rt,,,#follow #retweet #follower #rt,7.88862987956138E+017,https://twitter.com/yamuna4u/status/788862987956137985,
wasima4u,2016-10-20 02:20,0,0,#follow and #retweet BJP Hits Out At Kerala Chief Minister For Blaming RSS For Kannur Violence:... http:// bit.ly/2emBXs8 #follower #rt,,,#follow #retweet #follower #rt,7.88844725792932E+017,https://twitter.com/wasima4u/status/788844725792931840,
Sapna4lovely,2016-10-20 02:20,0,0,#follow and #retweet BJP Hits Out At Kerala Chief Minister For Blaming RSS For Kannur Violence:... http:// bit.ly/2emBXs8 #follower #rt,,,#follow #retweet #follower #rt,7.8884469819868E+017,https://twitter.com/Sapna4lovely/status/788844698198679552,
dhaara91,2016-10-20 02:20,0,0,#follow and #retweet BJP Hits Out At Kerala Chief Minister For Blaming RSS For Kannur Violence:... http:// bit.ly/2emBXs8 #follower #rt,,,#follow #retweet #follower #rt,7.88844696709628E+017,https://twitter.com/dhaara91/status/788844696709627904,
jyotsanaba,2016-10-20 02:20,0,0,#follow and #retweet BJP Hits Out At Kerala Chief Minister For Blaming RSS For Kannur Violence:... http:// bit.ly/2emBXs8 #follower #rt,,,#follow #retweet #follower #rt,7.88844692490236E+017,https://twitter.com/jyotsanaba/status/788844692490235904,
naina4u20151,2016-10-20 01:39,0,0,#positivity Will BJP 's reliance on Modi backfire in UP elections?: Prime Minister Narendra Modi... http:// bit.ly/2e7Cpym #follower #rt,,,#positivity #follower #rt,7.88834480987345E+017,https://twitter.com/naina4u20151/status/788834480987344896,
jyotsanaba,2016-10-20 01:39,0,0,#follow and #retweet Will BJP 's reliance on Modi backfire in UP elections?: Prime Minister Nare... http:// bit.ly/2e7Cpym #follower #rt,,,#follow #retweet #follower #rt,7.88834475073413E+017,https://twitter.com/jyotsanaba/status/788834475073413120,
Maha_Boxer,2016-10-19 22:06,0,0,Modi BJP follower plz watch - बेरोजगारी हमें परेशान क्यों नहीं कर रही? http:// khabar.ndtv.com/video/show/new s/prime-time-intro-why-unemployment-is-not-bothering-us-435616 … via @NDTVIndia,,@NDTVIndia,,7.88780998758511E+017,https://twitter.com/Maha_Boxer/status/788780998758510593,
anupthinks,2016-10-19 11:12,0,1,@SirJadeja And since when have you become a Pro BJP Follower . You have been compromised too? Sooner than later !,,@SirJadeja,,7.88616220341928E+017,https://twitter.com/anupthinks/status/788616220341927937,
wasima4u,2016-10-19 08:47,0,0,"#follow and #retweet 'Disappointed' By Congress, Goa Lawmaker To Quit Party, Join BJP : Former G... http:// bit.ly/2eswikd #follower #rt",,,#follow #retweet #follower #rt,7.88579701551882E+017,https://twitter.com/wasima4u/status/788579701551882241,
Sapna4lovely,2016-10-19 08:47,0,0,"#follow and #retweet 'Disappointed' By Congress, Goa Lawmaker To Quit Party, Join BJP : Former G... http:// bit.ly/2eswikd #follower #rt",,,#follow #retweet #follower #rt,7.88579685865099E+017,https://twitter.com/Sapna4lovely/status/788579685865099264,
dhaara91,2016-10-19 08:47,0,0,"#follow and #retweet 'Disappointed' By Congress, Goa Lawmaker To Quit Party, Join BJP : Former G... http:// bit.ly/2eswikd #follower #rt",,,#follow #retweet #follower #rt,7.88579684095099E+017,https://twitter.com/dhaara91/status/788579684095098880,
jyotsanaba,2016-10-19 08:47,0,0,"#follow and #retweet 'Disappointed' By Congress, Goa Lawmaker To Quit Party, Join BJP : Former G... http:// bit.ly/2eswikd #follower #rt",,,#follow #retweet #follower #rt,7.88579679699468E+017,https://twitter.com/jyotsanaba/status/788579679699468288,
syedismailali7,2016-10-19 02:17,0,0,@Shehzad_Ind @ibnkhabar @abhijeetsinger #shehzad ji u r too good ....u expose sangi and BJP follower as lesser to prostitute,,@Shehzad_Ind @ibnkhabar @abhijeetsinger,#shehzad,7.88481550740492E+017,https://twitter.com/syedismailali7/status/788481550740492288,
sabina4loveu,2016-10-18 22:54,0,1,"#follow and #retweet EXCLUSIVE: Pakistan mothership of terror, BJP 'mothership' of communal vio... http:// bit.ly/2erozCF #follower #rt",,,#follow #retweet #follower #rt,7.88430609525854E+017,https://twitter.com/sabina4loveu/status/788430609525854208,
wasima4u,2016-10-18 22:54,0,1,"#follow and #retweet EXCLUSIVE: Pakistan mothership of terror, BJP 'mothership' of communal vio... http:// bit.ly/2erozCF #follower #rt",,,#follow #retweet #follower #rt,7.88430603574063E+017,https://twitter.com/wasima4u/status/788430603574063104,
Sapna4lovely,2016-10-18 22:54,0,1,"#follow and #retweet EXCLUSIVE: Pakistan mothership of terror, BJP 'mothership' of communal vio... http:// bit.ly/2erozCF #follower #rt",,,#follow #retweet #follower #rt,7.88430597182009E+017,https://twitter.com/Sapna4lovely/status/788430597182009344,
dhaara91,2016-10-18 22:54,0,1,"#follow and #retweet EXCLUSIVE: Pakistan mothership of terror, BJP 'mothership' of communal vio... http:// bit.ly/2erozCF #follower #rt",,,#follow #retweet #follower #rt,7.884305956427E+017,https://twitter.com/dhaara91/status/788430595642699776,
sharddhasharma3,2016-10-18 22:54,0,1,"#follow and #retweet EXCLUSIVE: Pakistan mothership of terror, BJP 'mothership' of communal vio... http:// bit.ly/2erozCF #follower #rt",,,#follow #retweet #follower #rt,7.884305908318E+017,https://twitter.com/sharddhasharma3/status/788430590831800320,
yamuna4u,2016-10-18 22:54,0,0,"#follow and #retweet EXCLUSIVE: Pakistan mothership of terror, BJP 'mothership' of communal vio... http:// bit.ly/2erozCF #follower #rt",,,#follow #retweet #follower #rt,7.88430589284094E+017,https://twitter.com/yamuna4u/status/788430589284093956,
sunilddesai,2016-10-18 19:46,0,1,"Nowadays All BJP fans and @narendramodi follower are out to prove others are dishonest, while they dont see in their backyard what they do",,@narendramodi,,7.88383228994261E+017,https://twitter.com/sunilddesai/status/788383228994260993,
naina4u20151,2016-10-18 19:31,0,0,#positivity Has Samajwadi Party changed tack in a bid to get a share of BJP 's 'successes'?: Pri... http:// bit.ly/2eoGQ2f #follower #rt,,,#positivity #follower #rt,7.88379557204111E+017,https://twitter.com/naina4u20151/status/788379557204111362,
jyotsanaba,2016-10-18 19:31,0,0,#follow and #retweet Has Samajwadi Party changed tack in a bid to get a share of BJP 's 'success... http:// bit.ly/2eoGQ2f #follower #rt,,,#follow #retweet #follower #rt,7.88379551491428E+017,https://twitter.com/jyotsanaba/status/788379551491428352,
Venky1971,2016-10-18 18:55,1,3,@k_pundir @atul_mukerji BJP made a big mistake n humiliated Mr Pramod muthalik a staunch rss follower who devoted his entire life . @Swamy39,,@k_pundir @atul_mukerji @Swamy39,,7.88370295082013E+017,https://twitter.com/Venky1971/status/788370295082012672,
sabina4loveu,2016-10-18 07:22,0,0,"#follow and #retweet BJP sounds poll bugle in Uttar Pradesh without chief ministerial face, PM ... http:// bit.ly/2ebszs5 #follower #rt",,,#follow #retweet #follower #rt,7.88196079602835E+017,https://twitter.com/sabina4loveu/status/788196079602835456,
wasima4u,2016-10-18 07:22,0,0,"#follow and #retweet BJP sounds poll bugle in Uttar Pradesh without chief ministerial face, PM ... http:// bit.ly/2ebszs5 #follower #rt",,,#follow #retweet #follower #rt,7.88196067393155E+017,https://twitter.com/wasima4u/status/788196067393155072,
Sapna4lovely,2016-10-18 07:22,0,0,"#follow and #retweet BJP sounds poll bugle in Uttar Pradesh without chief ministerial face, PM ... http:// bit.ly/2ebszs5 #follower #rt",,,#follow #retweet #follower #rt,7.88196049508721E+017,https://twitter.com/Sapna4lovely/status/788196049508720640,
dhaara91,2016-10-18 07:22,0,0,"#follow and #retweet BJP sounds poll bugle in Uttar Pradesh without chief ministerial face, PM ... http:// bit.ly/2ebszs5 #follower #rt",,,#follow #retweet #follower #rt,7.88196047273157E+017,https://twitter.com/dhaara91/status/788196047273156608,
sharddhasharma3,2016-10-18 07:22,0,0,"#follow and #retweet BJP sounds poll bugle in Uttar Pradesh without chief ministerial face, PM ... http:// bit.ly/2ebszs5 #follower #rt",,,#follow #retweet #follower #rt,7.881960376052E+017,https://twitter.com/sharddhasharma3/status/788196037605199873,
yamuna4u,2016-10-18 07:22,0,0,"#follow and #retweet BJP sounds poll bugle in Uttar Pradesh without chief ministerial face, PM ... http:// bit.ly/2ebszs5 #follower #rt",,,#follow #retweet #follower #rt,7.88196035860365E+017,https://twitter.com/yamuna4u/status/788196035860365314,
Adityadeciphers,2016-10-17 22:00,0,0,@KirenRijiju When is such a fashion New one? It has been in vogue since 1947. Isn't BJP biggest follower of such fashion? R u insulting us?,,@KirenRijiju,,7.88054639228752E+017,https://twitter.com/Adityadeciphers/status/788054639228751872,
bhoopendra02,2016-10-17 20:21,0,0,@DharvenderC @pbhushan1 When one doesn't try to Be something then one is not a bhakt. Bhakti is fatal whether it's in AAP or BJP follower,,@DharvenderC @pbhushan1,,7.8802975228826E+017,https://twitter.com/bhoopendra02/status/788029752288260097,
